BookingID,BookingDate,CheckInDate,HotelName,Region,City,RoomType,CustomerType,BookingSource,MealPlan,Guests,NightsStayed,BookingLeadDays,RoomRate,DiscountPercent,ExtraServices,TotalBookingValue,PaymentMethod,BookingStatus,CustomerRating,Performance_Score
HB1433,16-08-2025,02-09-2025,The Palm Residency,EAST,Kolkata,Suite,Family,Booking Portal,Half Board,2,4,17,11468,0,0,53072,Debit Card,Cancelled,3.3,0.900864
HB1434,06-12-2025,12-02-2026,Golden Sands Hotel,WEST,Goa,Deluxe,Business,Booking Portal,Half Board,3,3,68,3832,0,1000,20596,Credit Card,Cancelled,4.6,0.615152
HB1435,07-03-2025,17-03-2025,Metro Heights,WEST,Ahmedabad,Standard,Business,Mobile App,Room Only,2,4,10,2808,5,0,10670,UPI,Confirmed,4.4,0.48004
HB1436,05-05-2025,17-05-2025,Golden Sands Hotel,NORTH,Jaipur,Family,Couple,Website,Full Board,3,5,12,6823,5,500,52409,Credit Card,Checked-in,3.8,0.932908
HB1437,18-07-2025,02-08-2025,City Central Hotel,CENTRAL,Raipur,Suite,Leisure,Booking Portal,Full Board,3,2,15,6834,5,500,21285,Net Banking,Checked-out,4.6,0.62342
HB1438,09-12-2025,14-12-2025,The Palm Residency,WEST,Mumbai,Standard,Leisure,Walk-in,Half Board,2,2,5,2184,20,0,7094,Net Banking,Checked-in,4.3,0.429128
HB1439,07-08-2025,03-10-2025,Blue Bay Resort,NORTH,Jaipur,Deluxe,Family,Walk-in,Breakfast,4,2,57,5455,5,500,14464,UPI,Confirmed,3.6,0.461568
HB1440,03-11-2025,06-01-2026,Crown Plaza Residency,SOUTH,Bengaluru,Standard,Business,Travel Agent,Half Board,3,4,64,3189,25,1500,21867,Credit Card,Checked-out,3.6,0.550404
HB1441,28-05-2025,10-09-2025,Metro Heights,EAST,Guwahati,Family,Leisure,Website,Breakfast,4,3,105,8168,25,0,23778,Debit Card,Cancelled,4.1,0.613336
HB1442,28-07-2025,22-08-2025,Mountain View Resort,EAST,Kolkata,Family,Business,Booking Portal,Half Board,4,3,25,5711,5,0,27076,UPI,Checked-out,3.1,0.572912
HB1443,27-09-2025,29-12-2025,Mountain View Resort,CENTRAL,Indore,Deluxe,Leisure,Mobile App,Room Only,3,1,93,3326,0,0,3326,Debit Card,Checked-in,5,0.439912
HB1444,03-08-2025,06-10-2025,Pearl Garden Hotel,NORTH,Jaipur,Standard,Family,Booking Portal,Breakfast,2,4,64,3094,0,1000,16976,UPI,Checked-out,3.4,0.475712
HB1445,15-11-2025,24-02-2026,Golden Sands Hotel,SOUTH,Chennai,Standard,Solo,Booking Portal,Room Only,1,5,101,2202,20,0,8808,Debit Card,Checked-in,4.1,0.433696
HB1446,29-04-2025,05-07-2025,Urban Nest Hotel,SOUTH,Hyderabad,Standard,Business,Booking Portal,Breakfast,2,2,67,2679,20,1500,7586,UPI,Confirmed,4.3,0.435032
HB1447,10-08-2025,12-09-2025,Urban Nest Hotel,WEST,Goa,Family,Business,Travel Agent,Half Board,2,1,33,5798,20,0,6438,Debit Card,Checked-out,3.5,0.357256
HB1448,04-10-2025,07-12-2025,Golden Sands Hotel,EAST,Bhubaneswar,Suite,Family,Booking Portal,Room Only,1,3,64,11672,20,500,28513,Cash,Confirmed,4.5,0.702156
HB1449,28-09-2025,04-10-2025,Grand Horizon Hotel,SOUTH,Hyderabad,Standard,Leisure,Booking Portal,Breakfast,3,2,6,3443,10,1000,9897,UPI,Checked-out,3.1,0.366764
HB1450,05-06-2025,23-09-2025,Golden Sands Hotel,SOUTH,Chennai,Family,Leisure,Booking Portal,Room Only,2,4,110,6506,0,500,26524,Debit Card,Checked-out,3.8,0.622288
HB1451,09-04-2025,06-05-2025,Crown Plaza Residency,WEST,Pune,Family,Family,Mobile App,Breakfast,3,3,27,6313,5,0,22042,UPI,Checked-out,3.5,0.544504
HB1452,07-09-2025,19-12-2025,Grand Horizon Hotel,EAST,Bhubaneswar,Family,Business,Website,Breakfast,2,3,103,6415,0,1000,22945,Debit Card,Checked-out,3.8,0.57934
HB1453,08-12-2025,10-03-2026,Urban Nest Hotel,WEST,Goa,Family,Solo,Website,Room Only,4,7,92,4940,20,500,28164,Debit Card,Confirmed,3.7,0.633968
HB1454,24-01-2025,12-04-2025,Metro Heights,EAST,Guwahati,Deluxe,Family,Booking Portal,Breakfast,2,6,78,4689,0,1000,34534,Debit Card,Cancelled,3.7,0.710408
HB1455,03-03-2025,23-05-2025,Blue Bay Resort,NORTH,Lucknow,Suite,Solo,Website,Full Board,1,1,81,11915,0,0,13215,Debit Card,Checked-out,4.1,0.48658
HB1456,01-03-2025,14-03-2025,Green Valley Inn,SOUTH,Chennai,Family,Family,Website,Breakfast,3,4,13,6781,0,0,32524,Net Banking,Checked-out,2.7,0.606288
HB1457,30-03-2025,03-06-2025,Crown Plaza Residency,SOUTH,Bengaluru,Deluxe,Leisure,Walk-in,Half Board,2,3,65,5441,0,500,22223,UPI,Checked-in,3.5,0.546676
HB1458,27-06-2025,03-08-2025,Pearl Garden Hotel,SOUTH,Kochi,Family,Business,Walk-in,Half Board,3,7,37,5713,5,0,56891,Debit Card,Cancelled,3.9,0.994692
HB1459,02-03-2025,17-03-2025,Royal Orchid Suites,NORTH,Jaipur,Deluxe,Solo,Website,Breakfast,2,1,15,3379,10,0,3941,Debit Card,Checked-out,4.2,0.383292
HB1460,08-06-2025,22-08-2025,Pearl Garden Hotel,CENTRAL,Bhopal,Deluxe,Business,Website,Room Only,2,6,75,4673,5,500,27136,UPI,Checked-in,3.8,0.629632
HB1461,02-12-2025,25-02-2026,Lakeview Grand,EAST,Bhubaneswar,Executive,Solo,Mobile App,Room Only,4,1,85,7447,20,0,5958,Debit Card,Cancelled,3.8,0.375496
HB1462,02-01-2025,18-04-2025,Royal Orchid Suites,EAST,Kolkata,Deluxe,Leisure,Travel Agent,Breakfast,1,3,106,4760,0,500,16130,Credit Card,Checked-out,5,0.59356
HB1463,22-07-2025,22-08-2025,The Palm Residency,EAST,Kolkata,Deluxe,Business,Walk-in,Breakfast,5,1,31,3573,5,1000,6644,UPI,Confirmed,4.1,0.407728
HB1464,25-09-2025,18-10-2025,The Palm Residency,SOUTH,Hyderabad,Standard,Business,Booking Portal,Breakfast,3,3,23,3222,5,0,13233,UPI,Confirmed,4.7,0.534796
HB1465,08-03-2025,29-06-2025,Urban Nest Hotel,NORTH,Lucknow,Deluxe,Leisure,Mobile App,Breakfast,3,1,113,3330,10,500,4847,Net Banking,Checked-out,2.8,0.282164
HB1466,28-02-2025,16-06-2025,Green Valley Inn,NORTH,Chandigarh,Executive,Family,Mobile App,Breakfast,3,5,108,7013,0,0,41815,Credit Card,Cancelled,3.7,0.79778
HB1467,04-10-2025,13-01-2026,Mountain View Resort,WEST,Mumbai,Executive,Solo,Booking Portal,Half Board,3,1,101,5530,0,1000,9230,UPI,Cancelled,3.2,0.36676
HB1468,24-02-2025,16-04-2025,Sunrise Palace,SOUTH,Chennai,Deluxe,Solo,Mobile App,Breakfast,2,3,51,5297,20,500,15913,Debit Card,Checked-in,3.7,0.486956
HB1469,28-03-2025,15-07-2025,Silver Oak Resort,EAST,Bhubaneswar,Standard,Couple,Mobile App,Breakfast,3,2,109,2516,25,1000,7474,Credit Card,Checked-out,3.9,0.401688
HB1470,12-05-2025,15-06-2025,Metro Heights,SOUTH,Bengaluru,Suite,Business,Website,Half Board,2,7,34,10858,0,1000,89606,Credit Card,Checked-in,3.8,1.379272
HB1471,23-03-2025,24-05-2025,Grand Horizon Hotel,CENTRAL,Bhopal,Standard,Business,Travel Agent,Full Board,3,2,62,3707,0,1000,16214,UPI,Checked-out,4.4,0.546568
HB1472,26-03-2025,04-05-2025,Pearl Garden Hotel,SOUTH,Chennai,Deluxe,Leisure,Mobile App,Half Board,4,2,39,5590,20,1500,17644,Credit Card,Checked-out,4.5,0.571728
HB1473,04-12-2025,30-12-2025,Sunrise Palace,WEST,Mumbai,Deluxe,Business,Walk-in,Breakfast,4,3,26,4661,10,500,18485,Credit Card,Checked-in,4.7,0.59782
HB1474,15-06-2025,14-08-2025,Urban Nest Hotel,NORTH,Delhi,Executive,Leisure,Booking Portal,Full Board,2,1,60,5898,0,1500,9998,Credit Card,Confirmed,4.4,0.471976
HB1475,22-09-2025,01-10-2025,Metro Heights,NORTH,Chandigarh,Executive,Solo,Booking Portal,Breakfast,3,1,9,7212,10,500,8341,Debit Card,Confirmed,4.5,0.460092
HB1476,21-11-2025,15-01-2026,Grand Horizon Hotel,WEST,Pune,Standard,Solo,Website,Room Only,2,3,55,2786,20,0,6686,Cash,Checked-out,3.8,0.384232
HB1477,07-02-2025,01-03-2025,City Central Hotel,NORTH,Lucknow,Deluxe,Business,Mobile App,Room Only,2,2,22,3665,10,4000,10597,Net Banking,Checked-out,4.1,0.455164
HB1478,08-02-2025,10-05-2025,Grand Horizon Hotel,NORTH,Chandigarh,Deluxe,Family,Booking Portal,Breakfast,3,3,91,4587,10,0,16435,Net Banking,Checked-in,4.6,0.56522
HB1479,13-11-2025,07-02-2026,Golden Sands Hotel,WEST,Ahmedabad,Standard,Leisure,Mobile App,Breakfast,3,4,86,2140,0,1000,14960,Credit Card,Confirmed,4.3,0.52352
HB1480,10-03-2025,18-05-2025,Lakeview Grand,WEST,Goa,Executive,Leisure,Booking Portal,Room Only,2,3,69,5859,10,2500,18319,UPI,Checked-in,4.7,0.595828
HB1481,06-06-2025,11-06-2025,City Central Hotel,WEST,Mumbai,Family,Leisure,Travel Agent,Breakfast,1,1,5,8250,5,1000,9288,UPI,Checked-out,4.1,0.439456
HB1482,19-10-2025,01-12-2025,Metro Heights,WEST,Mumbai,Deluxe,Couple,Website,Full Board,3,6,43,4655,0,0,51330,Credit Card,Cancelled,3.6,0.90396
HB1483,30-07-2025,02-11-2025,Urban Nest Hotel,WEST,Ahmedabad,Deluxe,Business,Website,Breakfast,1,5,95,4159,5,0,22005,UPI,Cancelled,3.9,0.57606
HB1484,16-03-2025,05-06-2025,Grand Horizon Hotel,EAST,Guwahati,Standard,Couple,Walk-in,Room Only,3,6,81,2697,0,0,16182,Credit Card,Checked-out,4,0.514184
HB1485,25-02-2025,26-05-2025,Lakeview Grand,NORTH,Jaipur,Family,Business,Booking Portal,Room Only,5,4,90,6845,0,0,27380,UPI,Cancelled,3.7,0.62456
HB1486,04-12-2025,30-03-2026,Metro Heights,WEST,Ahmedabad,Deluxe,Family,Booking Portal,Full Board,1,1,116,4358,20,2500,7286,UPI,Cancelled,3.2,0.343432
HB1487,12-10-2025,29-11-2025,Urban Nest Hotel,EAST,Bhubaneswar,Suite,Family,Mobile App,Breakfast,2,6,48,12493,10,500,73362,Net Banking,Cancelled,3.2,1.136344
HB1488,02-02-2025,06-02-2025,Silver Oak Resort,WEST,Ahmedabad,Standard,Leisure,Booking Portal,Breakfast,5,3,4,2146,0,2500,15688,UPI,Checked-out,4.5,0.548256
HB1489,14-12-2025,16-03-2026,City Central Hotel,NORTH,Delhi,Standard,Solo,Mobile App,Room Only,2,5,92,1836,0,0,9180,Credit Card,Confirmed,3.2,0.36616
HB1490,16-06-2025,26-08-2025,Royal Orchid Suites,EAST,Patna,Family,Solo,Travel Agent,Breakfast,2,4,71,7927,20,0,28966,Debit Card,Checked-out,3.8,0.651592
HB1491,17-08-2025,11-11-2025,Blue Bay Resort,NORTH,Lucknow,Deluxe,Business,Booking Portal,Room Only,2,4,86,5989,5,0,22758,Debit Card,Checked-out,4.2,0.609096
HB1492,23-10-2025,14-01-2026,Royal Orchid Suites,WEST,Goa,Standard,Business,Mobile App,Breakfast,2,3,83,2498,0,0,10194,UPI,Confirmed,4.6,0.490328
HB1493,26-05-2025,02-08-2025,Green Valley Inn,NORTH,Lucknow,Standard,Family,Mobile App,Full Board,1,2,68,3227,0,2500,11554,Credit Card,Cancelled,5,0.538648
HB1494,02-04-2025,10-07-2025,Sunrise Palace,WEST,Goa,Executive,Business,Website,Breakfast,4,1,99,4735,5,0,6298,UPI,Checked-out,5,0.475576
HB1495,21-01-2025,14-03-2025,Golden Sands Hotel,NORTH,Delhi,Suite,Leisure,Travel Agent,Half Board,2,2,52,10799,15,500,22458,UPI,Confirmed,3.6,0.557496
HB1496,18-02-2025,25-05-2025,City Central Hotel,WEST,Goa,Suite,Family,Booking Portal,Breakfast,2,4,96,10727,0,500,47008,UPI,Cancelled,3.4,0.836096
HB1497,22-05-2025,30-08-2025,The Palm Residency,NORTH,Chandigarh,Deluxe,Family,Website,Breakfast,3,4,100,3710,0,0,20240,Credit Card,Checked-out,3,0.48288
HB1498,21-06-2025,09-10-2025,Green Valley Inn,EAST,Guwahati,Executive,Business,Website,Full Board,3,4,110,5649,0,1000,39196,Cash,Checked-out,4.9,0.862352
HB1499,24-01-2025,20-05-2025,Royal Orchid Suites,WEST,Goa,Suite,Solo,Website,Half Board,4,7,116,7605,10,1000,74112,UPI,Cancelled,3.9,1.201344
HB1500,18-03-2025,05-06-2025,Golden Sands Hotel,SOUTH,Hyderabad,Standard,Solo,Mobile App,Breakfast,3,4,79,3081,5,0,17108,Credit Card,Checked-out,3.9,0.517296
HB1501,24-09-2025,26-09-2025,The Palm Residency,SOUTH,Chennai,Standard,Family,Website,Breakfast,5,3,2,2867,0,0,15351,Net Banking,Checked-out,3.5,0.464212
HB1502,14-10-2025,10-11-2025,Green Valley Inn,SOUTH,Chennai,Standard,Leisure,Website,Half Board,3,1,27,3653,5,500,6670,Credit Card,Checked-in,4.6,0.44804
HB1503,27-12-2025,17-02-2026,Green Valley Inn,WEST,Pune,Executive,Business,Website,Breakfast,2,4,52,4037,15,1500,18826,UPI,Confirmed,3.4,0.497912
HB1504,20-09-2025,07-10-2025,City Central Hotel,WEST,Mumbai,Suite,Couple,Website,Half Board,5,3,17,12185,10,1500,47900,UPI,Checked-in,5,0.9748
HB1505,02-04-2025,03-04-2025,Golden Sands Hotel,EAST,Patna,Deluxe,Business,Booking Portal,Full Board,2,2,1,5059,15,0,13800,UPI,Checked-out,4.3,0.5096
HB1506,09-10-2025,14-12-2025,Golden Sands Hotel,NORTH,Jaipur,Standard,Couple,Website,Room Only,4,4,66,2607,10,500,9885,Credit Card,Checked-out,3.9,0.43062
HB1507,05-04-2025,14-06-2025,Metro Heights,SOUTH,Chennai,Standard,Business,Booking Portal,Breakfast,4,1,70,3267,5,1000,5904,Cash,Cancelled,4.2,0.406848
HB1508,13-03-2025,28-06-2025,Metro Heights,NORTH,Delhi,Deluxe,Family,Booking Portal,Full Board,3,4,107,3336,5,1500,29777,Debit Card,Checked-out,4,0.677324
HB1509,06-11-2025,01-12-2025,Sunrise Palace,EAST,Patna,Family,Family,Mobile App,Room Only,5,4,25,9000,0,0,36000,UPI,Confirmed,4.4,0.784
HB1510,20-11-2025,29-11-2025,Crown Plaza Residency,NORTH,Jaipur,Deluxe,Family,Mobile App,Half Board,2,4,9,5851,5,0,29434,Credit Card,Checked-out,3.7,0.649208
HB1511,12-05-2025,24-08-2025,City Central Hotel,WEST,Pune,Deluxe,Couple,Mobile App,Room Only,2,5,104,4708,5,2500,24863,UPI,Confirmed,4.4,0.650356
HB1512,14-11-2025,21-02-2026,City Central Hotel,EAST,Kolkata,Executive,Solo,Website,Room Only,3,7,99,6278,0,0,43946,Net Banking,Checked-out,5,0.927352
HB1513,23-08-2025,14-11-2025,Silver Oak Resort,CENTRAL,Bhopal,Standard,Business,Website,Half Board,2,2,83,4024,0,0,11648,Debit Card,Checked-in,3.6,0.427776
HB1514,04-02-2025,09-03-2025,Silver Oak Resort,SOUTH,Bengaluru,Executive,Leisure,Travel Agent,Room Only,2,6,33,6324,0,0,37944,Credit Card,Confirmed,4.4,0.807328
HB1515,09-10-2025,29-01-2026,Blue Bay Resort,SOUTH,Bengaluru,Family,Solo,Booking Portal,Half Board,5,4,112,7406,20,1500,43199,Debit Card,Confirmed,3.6,0.806388
HB1516,12-03-2025,13-06-2025,Green Valley Inn,NORTH,Delhi,Family,Couple,Mobile App,Room Only,2,1,93,5513,20,0,4410,Debit Card,Confirmed,3.3,0.31692
HB1517,20-10-2025,29-01-2026,Royal Orchid Suites,NORTH,Jaipur,Executive,Couple,Mobile App,Breakfast,2,1,101,6768,15,1000,7653,Debit Card,Checked-in,4,0.411836
HB1518,23-12-2025,09-02-2026,City Central Hotel,SOUTH,Bengaluru,Deluxe,Solo,Website,Breakfast,1,5,48,5002,5,0,26010,UPI,Cancelled,3.3,0.57612
HB1519,15-05-2025,31-05-2025,The Palm Residency,WEST,Pune,Standard,Business,Travel Agent,Room Only,4,4,16,3393,20,1000,11858,Credit Card,Cancelled,2.6,0.350296
HB1520,27-06-2025,07-08-2025,Lakeview Grand,WEST,Goa,Deluxe,Couple,Booking Portal,Full Board,2,1,41,4187,0,0,6787,UPI,Checked-out,3.1,0.329444
HB1521,10-11-2025,28-11-2025,The Palm Residency,WEST,Ahmedabad,Executive,Couple,Travel Agent,Full Board,4,6,18,5686,0,0,65316,UPI,Confirmed,4,1.103792
HB1522,03-03-2025,12-05-2025,Mountain View Resort,EAST,Kolkata,Standard,Family,Booking Portal,Breakfast,2,2,70,3121,0,0,8042,Net Banking,Checked-in,3.4,0.368504
HB1523,16-02-2025,22-02-2025,Golden Sands Hotel,WEST,Pune,Standard,Business,Website,Room Only,2,1,6,2899,15,0,2464,Net Banking,Cancelled,3,0.269568
HB1524,21-03-2025,27-03-2025,Crown Plaza Residency,SOUTH,Hyderabad,Deluxe,Business,Website,Half Board,3,3,6,4557,25,2500,20853,Credit Card,Checked-out,4.1,0.578236
HB1525,19-05-2025,15-06-2025,Blue Bay Resort,NORTH,Delhi,Executive,Family,Travel Agent,Breakfast,2,3,27,5192,0,1000,19276,Debit Card,Confirmed,4.4,0.583312
HB1526,16-08-2025,09-12-2025,Pearl Garden Hotel,WEST,Goa,Executive,Business,Travel Agent,Room Only,3,4,115,6913,15,4000,27504,Cash,Checked-out,4.9,0.722048
HB1527,07-02-2025,07-04-2025,Pearl Garden Hotel,CENTRAL,Bhopal,Deluxe,Leisure,Website,Room Only,5,3,59,4272,0,0,12816,Credit Card,Checked-out,4.8,0.537792
HB1528,20-02-2025,25-02-2025,Blue Bay Resort,NORTH,Delhi,Standard,Business,Website,Room Only,4,1,5,1852,10,0,1667,Debit Card,Checked-in,4.2,0.356004
HB1529,10-10-2025,04-02-2026,Mountain View Resort,EAST,Patna,Standard,Leisure,Booking Portal,Breakfast,3,1,117,2242,10,0,3368,Credit Card,Cancelled,3.2,0.296416
HB1530,10-11-2025,15-12-2025,Silver Oak Resort,SOUTH,Hyderabad,Executive,Couple,Walk-in,Full Board,2,5,35,7835,15,500,46799,UPI,Checked-out,3.8,0.865588
HB1531,29-09-2025,11-10-2025,Urban Nest Hotel,CENTRAL,Bhopal,Deluxe,Family,Walk-in,Room Only,4,1,12,5627,5,1500,6846,Credit Card,Confirmed,3.9,0.394152
HB1532,17-03-2025,22-04-2025,City Central Hotel,NORTH,Lucknow,Deluxe,Business,Website,Half Board,2,5,36,5031,0,4000,38155,Credit Card,Cancelled,2.4,0.64986
HB1533,09-08-2025,07-10-2025,Grand Horizon Hotel,EAST,Guwahati,Deluxe,Leisure,Mobile App,Room Only,2,4,59,4691,20,2500,17511,Cash,Checked-out,3.9,0.522132
HB1534,26-01-2025,12-05-2025,Blue Bay Resort,EAST,Guwahati,Deluxe,Business,Travel Agent,Half Board,2,1,106,5823,10,2500,9541,UPI,Confirmed,3.4,0.386492
HB1535,17-03-2025,22-06-2025,Lakeview Grand,EAST,Kolkata,Deluxe,Leisure,Website,Full Board,3,3,97,4972,10,500,25624,Debit Card,Checked-out,3.7,0.603488
HB1536,15-01-2025,01-05-2025,City Central Hotel,SOUTH,Kochi,Family,Leisure,Website,Room Only,4,3,106,8470,20,1000,21328,Cash,Cancelled,4.4,0.607936
HB1537,12-09-2025,14-09-2025,Lakeview Grand,EAST,Guwahati,Family,Couple,Mobile App,Room Only,5,2,2,5572,0,1000,12144,Debit Card,Checked-in,3.7,0.441728
HB1538,24-06-2025,27-06-2025,City Central Hotel,SOUTH,Kochi,Deluxe,Leisure,Booking Portal,Half Board,1,5,3,3888,20,1500,21552,UPI,Checked-out,3.8,0.562624
HB1539,23-09-2025,04-12-2025,Grand Horizon Hotel,EAST,Kolkata,Deluxe,Family,Mobile App,Half Board,2,3,72,5121,10,2500,21727,Net Banking,Checked-out,3.9,0.572724
HB1540,16-09-2025,09-01-2026,Green Valley Inn,CENTRAL,Raipur,Standard,Business,Website,Full Board,4,3,115,3160,0,0,25080,Credit Card,Checked-out,3.8,0.60496
HB1541,05-12-2025,15-12-2025,Sunrise Palace,EAST,Bhubaneswar,Family,Leisure,Walk-in,Half Board,4,3,10,6679,5,500,30335,UPI,Checked-out,2.9,0.59602
HB1542,14-08-2025,17-09-2025,Metro Heights,CENTRAL,Bhopal,Deluxe,Family,Booking Portal,Full Board,2,3,34,5222,5,4000,26683,Debit Card,Checked-out,4,0.640196
HB1543,28-03-2025,20-04-2025,Golden Sands Hotel,CENTRAL,Nagpur,Family,Solo,Walk-in,Room Only,1,1,23,6205,5,0,5895,Credit Card,Confirmed,5,0.47074
HB1544,02-11-2025,30-11-2025,Lakeview Grand,NORTH,Chandigarh,Family,Solo,Walk-in,Full Board,3,2,28,6721,5,0,20570,Debit Card,Checked-out,4,0.56684
HB1545,14-12-2025,29-03-2026,Green Valley Inn,NORTH,Lucknow,Standard,Leisure,Website,Full Board,2,5,105,2203,0,500,24515,Debit Card,Checked-out,3.6,0.58218
HB1546,02-02-2025,18-03-2025,Metro Heights,WEST,Pune,Standard,Family,Mobile App,Full Board,4,4,44,2643,0,1500,32872,Net Banking,Checked-in,4,0.714464
HB1547,13-01-2025,14-04-2025,Metro Heights,SOUTH,Kochi,Executive,Leisure,Website,Breakfast,2,4,91,6301,25,500,23003,Debit Card,Confirmed,4.3,0.620036
HB1548,21-11-2025,27-01-2026,Mountain View Resort,EAST,Guwahati,Deluxe,Business,Travel Agent,Breakfast,3,6,67,4819,0,1500,38514,Credit Card,Checked-out,3.6,0.750168
HB1549,07-06-2025,07-09-2025,Blue Bay Resort,SOUTH,Hyderabad,Deluxe,Couple,Mobile App,Half Board,2,2,92,4394,0,0,12388,Credit Card,Checked-in,4.5,0.508656
HB1550,23-06-2025,05-10-2025,Sunrise Palace,WEST,Ahmedabad,Standard,Leisure,Booking Portal,Breakfast,2,4,104,3542,0,500,18268,Credit Card,Checked-out,4,0.539216
HB1551,07-09-2025,12-12-2025,The Palm Residency,NORTH,Jaipur,Standard,Business,Mobile App,Full Board,2,2,96,2115,5,0,9218,UPI,Checked-out,2.8,0.334616
HB1552,27-07-2025,10-09-2025,Mountain View Resort,NORTH,Jaipur,Executive,Leisure,Website,Breakfast,1,3,45,4128,10,0,12496,Credit Card,Confirmed,4.2,0.485952
HB1553,21-10-2025,03-01-2026,The Palm Residency,WEST,Ahmedabad,Standard,Family,Mobile App,Full Board,2,2,74,2708,15,1000,10804,UPI,Confirmed,4.4,0.481648
HB1554,05-05-2025,30-05-2025,Lakeview Grand,SOUTH,Chennai,Suite,Couple,Mobile App,Room Only,2,1,25,8666,25,1000,7500,UPI,Confirmed,4.9,0.482
HB1555,08-08-2025,23-09-2025,Urban Nest Hotel,EAST,Kolkata,Standard,Solo,Mobile App,Full Board,3,3,46,3189,15,1000,20832,Debit Card,Confirmed,3.6,0.537984
HB1556,27-11-2025,25-01-2026,Pearl Garden Hotel,EAST,Kolkata,Deluxe,Solo,Website,Breakfast,4,1,59,5270,0,1500,8570,Credit Card,Cancelled,4.7,0.47884
HB1557,17-09-2025,12-11-2025,Mountain View Resort,CENTRAL,Bhopal,Deluxe,Leisure,Website,Room Only,2,2,56,3991,0,1000,8982,Debit Card,Checked-out,2.9,0.339784
HB1558,20-05-2025,30-06-2025,Golden Sands Hotel,NORTH,Jaipur,Standard,Leisure,Travel Agent,Half Board,2,1,41,2133,0,1500,5433,UPI,Confirmed,4.2,0.401196
HB1559,11-11-2025,18-12-2025,Crown Plaza Residency,WEST,Mumbai,Family,Family,Booking Portal,Room Only,3,3,37,7764,10,1500,22463,Net Banking,Checked-in,3.9,0.581556
HB1560,13-08-2025,16-09-2025,City Central Hotel,WEST,Pune,Standard,Business,Booking Portal,Room Only,5,4,34,1995,0,1500,9480,UPI,Checked-in,3.5,0.39376
HB1561,20-12-2025,27-12-2025,City Central Hotel,SOUTH,Chennai,Family,Family,Website,Breakfast,4,4,7,5354,0,0,28616,Credit Card,Checked-out,4.3,0.687392
HB1562,09-12-2025,27-01-2026,Crown Plaza Residency,WEST,Mumbai,Suite,Couple,Travel Agent,Room Only,3,4,49,8667,0,0,34668,Debit Card,Checked-out,3.6,0.704016
HB1563,14-10-2025,26-10-2025,Urban Nest Hotel,WEST,Mumbai,Deluxe,Leisure,Booking Portal,Half Board,2,4,12,6487,10,0,30553,Debit Card,Checked-in,3.8,0.670636
HB1564,20-03-2025,04-06-2025,Lakeview Grand,SOUTH,Kochi,Standard,Solo,Website,Full Board,2,4,76,2871,0,0,21884,Net Banking,Checked-out,2.8,0.486608
HB1565,06-07-2025,12-07-2025,Grand Horizon Hotel,EAST,Guwahati,Standard,Leisure,Website,Room Only,1,5,6,2920,0,2500,17100,Credit Card,Checked-out,4.1,0.5332
HB1566,03-09-2025,22-09-2025,Silver Oak Resort,SOUTH,Kochi,Standard,Solo,Mobile App,Breakfast,2,5,19,3023,0,1500,21115,UPI,Checked-out,2.9,0.48538
HB1567,26-01-2025,21-04-2025,Mountain View Resort,SOUTH,Kochi,Deluxe,Solo,Website,Breakfast,5,3,85,5092,5,0,21262,Credit Card,Checked-in,4.3,0.599144
HB1568,21-03-2025,06-04-2025,Urban Nest Hotel,CENTRAL,Indore,Standard,Business,Walk-in,Half Board,4,1,16,2805,5,2500,8765,UPI,Checked-in,4.1,0.43318
HB1569,19-12-2025,01-01-2026,Sunrise Palace,EAST,Guwahati,Executive,Couple,Booking Portal,Breakfast,2,2,13,5158,15,0,10569,Credit Card,Confirmed,4.4,0.478828
HB1570,26-04-2025,25-06-2025,Silver Oak Resort,SOUTH,Chennai,Deluxe,Business,Travel Agent,Half Board,4,6,60,4203,15,500,43535,UPI,Confirmed,4,0.84242
HB1571,12-11-2025,11-03-2026,Sunrise Palace,NORTH,Chandigarh,Deluxe,Solo,Booking Portal,Breakfast,4,4,119,3445,0,1000,21980,Debit Card,Checked-out,4.9,0.65576
HB1572,24-09-2025,04-10-2025,Royal Orchid Suites,EAST,Guwahati,Deluxe,Leisure,Booking Portal,Full Board,3,3,10,5870,5,1000,29430,Net Banking,Checked-out,3.4,0.62516
HB1573,21-07-2025,04-11-2025,Grand Horizon Hotel,SOUTH,Kochi,Suite,Leisure,Booking Portal,Breakfast,3,7,106,11930,5,500,89284,Cash,Checked-out,5,1.471408
HB1574,01-11-2025,08-12-2025,Blue Bay Resort,EAST,Bhubaneswar,Deluxe,Business,Website,Full Board,2,3,37,5941,0,500,26123,UPI,Checked-in,5,0.713476
HB1575,30-09-2025,09-01-2026,Grand Horizon Hotel,EAST,Patna,Standard,Leisure,Mobile App,Room Only,3,3,101,2804,20,0,6730,UPI,Confirmed,3.7,0.37676
HB1576,16-02-2025,20-02-2025,Royal Orchid Suites,NORTH,Lucknow,Deluxe,Solo,Website,Breakfast,5,1,4,4986,15,0,6488,Cash,Checked-out,3.8,0.381856
HB1577,11-05-2025,01-09-2025,Mountain View Resort,CENTRAL,Nagpur,Deluxe,Solo,Mobile App,Breakfast,3,1,113,4655,15,1000,6307,Debit Card,Cancelled,3.6,0.363684
HB1578,02-02-2025,20-04-2025,The Palm Residency,SOUTH,Kochi,Family,Couple,Website,Room Only,4,2,77,9280,20,500,15348,UPI,Checked-out,4,0.504176
